CODI_ESTACIO,DATA_LECTURA,TM,TX,TN,HRM,PPT24H,HPA,RS24H,VVM10,DVM10,VVX10,DVX10
X4,01/04/2014,14.5,18.1,11.7,73,0,1009.4,17.1,1.7,225,6.4,209
X4,02/04/2014,15,17,12.8,77,0.1,1001.7,8.1,3.2,74,11.3,50
X4,03/04/2014,14.1,16.7,12,88,30.7,994.5,3,2.9,77,10.7,58
X4,04/04/2014,16.9,22.8,12.1,57,2.1,1002.6,19.1,2.9,305,12.3,338
X4,05/04/2014,16.5,20.4,13.5,61,0,1010.7,23.5,1.7,200,7.2,204
X4,06/04/2014,17.4,22,13.4,56,0,1014.7,23.7,1.6,213,6.8,202
X4,07/04/2014,16.1,19.7,13.7,71,0,1014.9,23.6,1.8,239,8,223
X4,08/04/2014,15.7,19.9,13,77,0,1017.8,17.5,1.7,158,5.1,167
X4,09/04/2014,16.8,21.2,13.8,66,0,1017.2,23.7,2.2,228,11.1,241
X4,10/04/2014,17,20.3,14.4,65,0,1014.3,23.4,1.8,191,7.1,216
X4,11/04/2014,17.1,21.3,14.6,73,0.3,1010.8,19.4,2,170,8.2,268
X4,12/04/2014,16.2,18,15.1,76,0,1011.9,16.6,2.1,87,8.1,87
X4,13/04/2014,18.8,23.6,14.5,64,0,1014.2,23.7,1.5,233,8.4,229
X4,14/04/2014,18.7,22.2,16.2,58,0,1013.8,23.8,2,217,8.8,237
X4,15/04/2014,18.3,22.1,15.9,56,0,1011.2,21.7,1.8,164,5.7,205
X4,16/04/2014,16.3,18.7,14.7,62,0,1014.8,24.3,2,110,7.1,170
X4,17/04/2014,16.1,18.8,14.1,71,0,1014.4,23.7,1.9,156,6.4,154
X4,18/04/2014,18.1,22.9,13.7,65,0,1007.1,23.6,1.9,231,8.9,240
X4,19/04/2014,15.9,17.9,15,68,0.1,1002.2,18.5,2.5,114,8.6,138
X4,20/04/2014,14.5,16.8,12.8,74,3.5,999.5,9.4,2.1,66,6.8,109
X4,21/04/2014,14.9,17.4,13.4,85,2.7,1000.4,12.6,2.5,80,7.2,95
X4,22/04/2014,16.3,19.3,14.3,79,3.2,1007.7,16.6,1.8,80,5.7,161
X4,23/04/2014,18.2,21.9,14.1,65,0,1014.1,25.1,2.1,246,9.7,235
X4,24/04/2014,18.6,21.8,15.4,60,0,1011.4,24.5,1.7,219,8.1,267
X4,25/04/2014,17.4,23.3,13.7,56,0,1008.4,18.2,2.4,295,10.7,294
X4,26/04/2014,18,24.3,13.7,47,0,1009,24,2.7,257,11.9,221
X4,27/04/2014,17.7,24.5,12.9,50,0.2,1008.5,26.4,2.6,313,10.5,276
X4,28/04/2014,16.2,18.8,14.2,64,0,1009.2,24.1,2.6,90,9,78
X4,29/04/2014,16.4,19.2,14.1,72,0,1010.3,25.4,2,128,7.1,170
X4,30/04/2014,17.1,20.6,15,72,0,1009.6,25.7,2.1,97,7.4,90
X4,01/05/2014,17.8,20.8,15.4,68,0,1010.5,26,1.8,135,6.4,120
X4,02/05/2014,16.9,19.6,15.4,67,0,1009.4,24.3,2.3,180,8.7,171
X4,03/05/2014,17.8,24.2,14.1,61,0,1009.2,27.8,2.5,120,8.9,108
X4,04/05/2014,17,19.6,14.1,61,0,1010.6,24.7,2.3,220,8.3,225
X4,05/05/2014,17.8,21.6,14.2,60,0,1012.4,28.5,2.3,228,10.2,259
X4,06/05/2014,17.9,21.1,15,68,0,1013.9,23.6,2.3,238,8.7,227
X4,07/05/2014,18,20.1,16.7,74,0,1014.6,20.9,1.6,119,7.9,89
X4,08/05/2014,20.3,23.9,17.4,54,0,1015.8,24.9,2.3,239,9.3,199
X4,09/05/2014,20.3,23.7,16.9,59,0,1015.7,27.3,2.1,221,9.5,233
X4,10/05/2014,21.1,25.3,17.4,57,0,1013.6,25.3,2.3,232,11.1,240
X4,11/05/2014,18.8,23,16.9,76,0.6,1012.8,21.1,2,135,8,106
X4,12/05/2014,17.2,19.1,15.6,71,1.3,1013.9,15.9,2.2,155,7.9,84
X4,13/05/2014,15,16,13.6,72,0,1016.8,9.5,1.9,151,5.9,168
X4,14/05/2014,17.1,20.1,13.8,66,0,1021.9,29.2,1.9,194,8,155
X4,15/05/2014,18.1,22.4,14.7,65,0,1018.9,28.4,2.1,216,8.1,204
X4,16/05/2014,17.8,21.1,16,55,0,1014.4,29,2.2,206,9.5,234
X4,17/05/2014,18.3,21.5,15.5,63,0,1011.3,25.9,2.3,202,8.1,122
X4,18/05/2014,17.1,18.7,15.9,66,0,1008.4,16.9,2.4,92,7.8,96
X4,19/05/2014,17.7,20.1,15,74,0,1004.9,23.9,2.2,148,7.4,169
X4,20/05/2014,17.6,18.8,16.9,87,1.9,1007.7,6.9,3.7,80,10,76
X4,21/05/2014,18.9,21.6,17.6,85,0.1,1004.6,15.5,2.9,100,11.3,81
X4,22/05/2014,19.7,24.2,16.8,50,0,1006.7,21,2.6,263,11.4,315
X4,23/05/2014,19.7,23.8,15.8,47,0,1008.7,28.7,2.9,243,11.4,248
X4,24/05/2014,16.4,18.9,14.4,65,0,1013.4,23.8,2.9,92,8.6,77
X4,25/05/2014,17.8,20.3,16.3,69,0,1012.7,22,1.7,155,7.7,231
X4,26/05/2014,15.9,18.8,13.8,80,20.7,1013.5,16.3,1.9,99,9.1,90
X4,27/05/2014,17.7,21.9,14.3,64,0,1013.8,24.6,2.1,149,7.8,222
X4,28/05/2014,17.6,20.5,15.6,77,7.8,1009.4,16.5,1.6,134,7,12
X4,29/05/2014,18.2,21.7,16,65,0.7,1011.3,15,2.1,261,8.3,235
X4,30/05/2014,16.9,19.4,15.3,75,11.4,1013.2,10.1,1.2,125,6.6,112
X4,31/05/2014,19.5,24.4,14.6,56,0.2,1013,22.6,1.7,269,7.1,16
X4,01/06/2014,20.9,23.7,16,50,0,1013.4,28.7,1.7,201,7.4,152
X4,02/06/2014,20.7,23.7,18.4,52,0,1013.6,26.9,1.8,184,7.4,239
X4,03/06/2014,20.6,24,18.7,55,0,1011.8,26.3,1.9,217,6.4,224
X4,04/06/2014,19.9,23.5,17.2,70,0,1008.8,23.6,2.1,157,9.9,76
X4,05/06/2014,19.3,21.6,17.4,66,0,1010.5,29.3,1.8,144,6.4,152
X4,06/06/2014,19.4,21.8,17.6,81,0,1011.1,20.8,2.1,93,6.4,83
X4,07/06/2014,20.9,25.3,17.6,77,0,1011.5,29,2.9,84,8.5,98
X4,08/06/2014,23.1,26.1,19.8,67,0,1013.3,27.4,1.9,86,6.5,83
X4,09/06/2014,24,27.3,20.7,54,0,1012.4,22.7,1.4,97,5.6,143
X4,10/06/2014,23,25.9,21.4,63,0,1012.9,28.1,1.7,99,6,79
X4,11/06/2014,24.2,27.3,20.8,61,0,1016,28.1,1.6,145,6.1,124
X4,12/06/2014,27.2,31.9,22.2,43,0,1015.4,21.7,1.3,210,5.6,185
X4,13/06/2014,28.2,34,23,43,0,1011.8,23.5,1.8,248,6.9,226
X4,14/06/2014,25.5,30.7,21.2,55,0,1007.9,27.1,2.5,98,9.2,102
X4,15/06/2014,21.6,24.3,15.6,65,23.6,1008.6,21.6,1.9,185,10,35
X4,16/06/2014,23.2,27.3,19.9,51,0,1010.1,25.7,2.2,239,7,260
X4,17/06/2014,21.6,24.3,17.5,64,10.4,1010.2,14.6,2,130,8.4,5
X4,18/06/2014,21.3,25.1,17.6,60,0,1012.5,27.4,1.9,170,7.7,241
X4,19/06/2014,22.9,26.4,19.4,55,0,1013.4,27.8,2,226,8.1,206
X4,20/06/2014,24.5,28.6,20.8,51,0,1010.8,29.4,2.5,238,9.9,229
X4,21/06/2014,24.9,30,21.8,52,0,1009.7,29.2,1.8,168,6.2,207
X4,22/06/2014,23.3,25.8,21.9,76,0,1011.6,19.2,1.9,100,6.2,105
X4,23/06/2014,23.7,26.2,21.5,78,0,1012.4,28.1,2.1,99,6.4,137
X4,24/06/2014,23.5,26.2,20.1,68,0.8,1008.2,13.8,2.2,303,8.4,244
X4,25/06/2014,22.3,26.2,19,63,0,1006.9,19.5,2.2,273,6.9,332
X4,26/06/2014,24.7,28.7,22.3,58,0,1009.2,22.9,2.1,193,11,235
X4,27/06/2014,23.7,27.1,21.2,70,0,1013,26.4,1.9,153,6.9,202
X4,28/06/2014,24.8,28.9,22,70,0,1009.3,28.8,1.9,178,9.2,214
X4,29/06/2014,23,27.2,19.8,63,0,1010.1,23.2,2.8,156,9.9,177
X4,30/06/2014,22.4,25.4,20,61,0,1013.3,29.8,2.3,161,7.6,112
X4,01/07/2014,23.8,26.8,21.6,72,0,1009.7,25.6,2.4,116,7.9,71
X4,02/07/2014,23.3,25.4,21.7,78,0,1011.7,24.6,4,91,11,80
X4,03/07/2014,24,27.6,21.4,57,0,1013.2,18.3,4.1,82,13.1,84
X4,04/07/2014,24.8,29.1,18.4,58,14.8,1008.3,29.1,2.7,254,10.9,238
X4,05/07/2014,25.1,29.9,21.6,65,0,1010.4,29.3,2.3,205,8.5,259
X4,06/07/2014,24.5,27.8,22,76,0,1008.1,21.6,2.3,220,9.9,211
X4,07/07/2014,20.7,23.7,17.2,79,19.2,1010.7,9.2,2.1,78,8,25
X4,08/07/2014,21.5,24.4,18.2,64,0,1013,28.9,2.1,101,7.1,81
X4,09/07/2014,21.9,24.6,20,62,0,1011.8,27.2,2.5,113,9.3,339
X4,10/07/2014,22.9,27.7,19.8,53,0,1010.9,29.9,2.6,246,10.5,199
X4,11/07/2014,22.9,27.5,19.5,51,0,1011.1,29.5,2.2,225,6.8,297
X4,12/07/2014,22.4,24.6,20.3,64,0,1011.6,27,2.1,109,7.5,79
X4,13/07/2014,23.4,28,20.3,63,0,1011.4,26.7,2.3,224,8.7,241
X4,14/07/2014,23.2,25.7,21.9,80,0.3,1012.8,18.8,2.2,113,7.4,88
X4,15/07/2014,24.2,26.6,22,78,0,1014.9,25.8,2.1,180,7.9,175
X4,16/07/2014,26.1,29.4,22.4,62,0,1015,28.7,1.6,202,6.2,186
X4,17/07/2014,27.5,30.3,24.5,53,0,1013.9,28.3,2.5,248,9.3,226
X4,18/07/2014,26.5,29.7,24,59,0.2,1011.4,24.2,1.9,127,6.7,81
X4,19/07/2014,26.2,28.4,24.2,70,0,1006.5,22.9,2.3,95,9.5,79
X4,20/07/2014,26.9,32.5,21.9,46,0,1006.9,24.4,2.9,199,11.9,305
X4,21/07/2014,24.4,28.4,21.8,55,0,1012.8,28.3,2.3,197,7.5,311
X4,22/07/2014,25.5,29.5,22.4,54,0,1010.5,28.8,1.8,201,7.6,234
X4,23/07/2014,25.8,29.1,22.3,56,0,1007.4,28.8,2.4,236,10.2,238
X4,24/07/2014,26.3,30,22.9,59,0,1007.2,26.7,1.8,168,7,197
X4,25/07/2014,25.8,28.2,24.2,62,0.5,1007.8,18.9,1.8,92,6.6,99
X4,26/07/2014,25.8,28.6,23.4,65,0,1010.1,26.8,2.4,237,9.2,227
X4,27/07/2014,26.5,29.4,24.5,65,0,1011.6,26.8,2.1,193,7,222
X4,28/07/2014,24.5,29.2,19.7,78,13.6,1009.3,13.9,2.1,130,8.9,85
X4,29/07/2014,22.6,25.4,19.7,68,0.3,1008.2,20.2,2.7,203,11.5,252
X4,30/07/2014,25.1,29.3,21.1,53,0,1008.9,28.2,2.1,257,7.2,245
X4,31/07/2014,25.9,30.1,22.2,58,0,1008.5,27.8,2.3,235,11.2,238
X4,01/08/2014,25.5,29.2,23.3,71,0,1005.9,19.3,1.8,142,7.1,239
X4,02/08/2014,24.8,27.9,22.6,71,4,1004.2,17.6,1.8,98,6,23
X4,03/08/2014,24.7,27.2,22.3,74,0,1008.2,26.6,1.9,143,6,94
X4,04/08/2014,25.2,28.2,22.9,79,0,1011.3,24,2.4,98,7.2,94
X4,05/08/2014,25.5,27.4,23.3,61,0,1013.4,25.7,1.9,133,7.4,185
X4,06/08/2014,26.2,29.2,23.7,63,0,1012.1,23.8,2,201,7.7,209
X4,07/08/2014,26.7,30,24.7,72,0,1011.3,22,2.2,222,8.6,218
X4,08/08/2014,26.7,30.2,24.5,70,0,1009.1,22.8,1.9,210,8.5,204
X4,09/08/2014,25.8,28.3,23.7,71,0,1008.7,22.2,3.3,89,9.9,72
X4,10/08/2014,27,30.8,24.4,75,0,1006.7,25.5,2.1,172,7.1,222
X4,11/08/2014,25.7,28.4,23.9,75,0,1010.7,25.9,2.4,124,6.7,127
X4,12/08/2014,25,26.9,23.6,67,0,1009.9,19.6,2,192,6.9,207
X4,13/08/2014,25.5,31.5,23.2,64,0,1006.9,21.5,3,153,10.5,65
X4,14/08/2014,23.5,26.4,21.3,56,0,1012.9,20.6,2.6,223,10.4,214
X4,15/08/2014,22.8,24.9,20.5,74,8.5,1014.4,16.4,2.8,111,8.5,142
X4,16/08/2014,22.4,25.6,21.2,58,0,1016.3,14.6,2.2,252,8,204
X4,17/08/2014,23.9,27.3,21.1,63,0,1013.9,22.9,2.7,250,11.9,259
X4,18/08/2014,24.9,28,22.7,69,0,1008.9,20.2,2.3,237,9.4,239
X4,19/08/2014,24,26.5,22.2,67,0,1009.3,21.9,2,125,6.7,123
X4,20/08/2014,23.3,24.7,22.8,63,0,1011.7,9.9,2.5,112,6.7,75
X4,21/08/2014,22.6,24.5,21.8,61,0,1012.6,12.2,1.8,121,5,141
X4,22/08/2014,21.3,23.1,17.2,81,54.2,1011.2,5.7,2.5,81,9.4,45
X4,23/08/2014,22,25.2,18.6,71,0,1013.9,21.2,2.2,218,8.1,198
X4,24/08/2014,24,27.5,21.3,73,0,1014.6,19.1,2.1,226,9.2,208
X4,25/08/2014,25.5,28.8,23.7,78,0,1011.9,22.8,2.7,239,9.8,208
X4,26/08/2014,26.1,30.8,23.3,74,0,1008,23.5,1.9,163,6.9,80
X4,27/08/2014,25.4,28.2,23.4,66,0,1010.9,23.3,1.8,106,7,88
X4,28/08/2014,25.3,27.9,23.2,74,0,1011.9,22.3,1.6,172,6,160
X4,29/08/2014,24.8,26.8,23.5,80,0.5,1012.6,14.2,2.1,98,7.1,138
X4,30/08/2014,24.9,27.3,22.4,64,0,1013.2,21.5,1.4,160,5.8,204
X4,31/08/2014,25.5,29,22.5,62,0,1012.3,21.9,1.9,219,8.8,219
X4,01/09/2014,24.5,26.5,23.3,75,0,1010.7,19.9,2,178,7.1,86
X4,02/09/2014,24.3,26.6,22.4,81,0,1009,15.9,1.7,154,6.5,161
X4,03/09/2014,23.5,25.4,22.4,64,0,1008.5,18.1,2.2,99,6.3,83
X4,04/09/2014,23.7,25.2,22.4,74,0,1009.4,9.6,2.3,85,6.7,85
X4,05/09/2014,23.7,26.2,21.9,83,8.2,1009.9,15.6,2,98,7.1,1
X4,06/09/2014,25.1,28.9,22.2,77,0,1008,18.8,1.8,214,7,194
X4,07/09/2014,25.6,29.4,22.9,79,0,1007.9,15.6,1.6,199,6.9,205
X4,08/09/2014,25.8,29.2,24,77,0.4,1010.1,18.8,1.9,169,6,140
X4,09/09/2014,24.9,27.7,23.1,69,0,1011.8,18,2.1,97,6.7,89
X4,10/09/2014,25.1,28.5,21.7,62,0,1008.5,20.9,1.7,211,7.2,214
X4,11/09/2014,25,27.8,23.7,77,0,1006.8,20.3,1.9,101,7.5,78
X4,12/09/2014,24.1,26,22.9,69,0,1009.4,18.2,1.8,114,5.9,88
X4,13/09/2014,24.1,26.1,22.5,71,0,1011.7,14.9,1.7,108,5.6,134
X4,14/09/2014,23.9,26.6,19.1,81,10.6,1009.3,14.9,2,83,13.5,343
X4,15/09/2014,23.3,26,20.5,74,0,1008.6,20.4,1.9,100,6.5,82
X4,16/09/2014,24.1,26.7,21.7,75,0.3,1007.5,19.1,2,88,6.9,87
X4,17/09/2014,23.7,27,20.5,79,2.6,1004,14.4,1.8,83,6.8,80
X4,18/09/2014,24.6,27.5,22.2,81,0,1005.1,16.2,1.8,98,5.6,78
X4,19/09/2014,25.3,28.2,22.6,77,0,1008,19.5,1.8,188,6.1,167
X4,20/09/2014,25.9,30.3,22.6,63,0,1011.4,17.1,1.4,228,6.8,240
X4,21/09/2014,24.3,26.9,22.3,66,0,1013.1,12.2,1.4,141,6.3,66
X4,22/09/2014,21.9,23.8,18.7,74,9.6,1010.4,2.7,1.5,91,6.4,88
X4,23/09/2014,19.9,22,18,81,3.8,1009.3,9.4,1.5,148,6.3,308
X4,24/09/2014,20.6,23.2,18.7,73,0.2,1011.5,13.2,2,95,6.1,94
X4,25/09/2014,20.5,23.6,18.4,64,0,1015.2,16,1.7,228,7.4,247
X4,26/09/2014,20.2,22.8,17.7,68,0,1018.6,17.5,1.5,123,5.5,120
X4,27/09/2014,21.1,24.3,17.9,62,0,1019.3,18.7,1.6,89,5.8,151
X4,28/09/2014,20.8,22.9,19,85,67.2,1017.7,2.7,1.8,61,8.7,94
X4,29/09/2014,21.9,25,19.1,83,0,1017.6,15.6,1.4,107,5.4,142
X4,30/09/2014,21.1,24.1,19.1,85,22.4,1019.2,8.3,1.4,73,5.5,79
X4,01/10/2014,21.9,25.5,19,75,0,1020.3,14.8,1.1,168,4.5,180
X4,02/10/2014,22.4,26.9,19.4,68,0,1019.4,17.5,1.4,168,6.2,195
X4,03/10/2014,21.6,24.7,19.5,68,0,1016.9,17.3,1.3,113,4.7,138
X4,04/10/2014,21.9,25.4,18.6,71,0,1012.8,17.4,1.8,244,8.4,217
X4,05/10/2014,20,21.8,16.4,77,5.8,1012.1,14.9,1.8,104,10.7,339
X4,06/10/2014,21.2,24.9,18.9,77,0,1008.2,11.6,1.7,225,8.4,256
X4,07/10/2014,22.6,27,19.4,69,0,1007.1,15.4,1.6,246,7.2,228
X4,08/10/2014,22.5,26.6,19.2,71,0,1007.6,16.9,1.5,230,6.7,227
X4,09/10/2014,22.4,26.2,19.2,77,0,1007.4,15.6,1.5,224,6.3,221
X4,10/10/2014,22,25.5,19.3,79,0,1008.2,14,1.5,142,4.9,159
X4,11/10/2014,21.8,23.8,19.5,72,0,1009.2,15.3,2.1,72,6.4,86
X4,12/10/2014,22.8,26.5,21.2,72,0.1,1005.2,13.6,1.6,211,7.3,187
X4,13/10/2014,21.4,24.1,19.5,62,0,1005.1,16.2,2.3,253,9.7,256
X4,14/10/2014,19.8,22.8,17.8,68,0,1003.7,6.2,1.3,89,9,121
X4,15/10/2014,20.5,24.8,17.1,57,0,1006.3,12.5,2,275,8.5,317
X4,16/10/2014,22.3,27.5,19.2,60,0,1008.6,14.5,2.5,257,8.6,233
X4,17/10/2014,22.1,24.9,20.2,66,0,1012.4,14.8,1.8,227,5.7,248
X4,18/10/2014,22.2,27.4,17.9,65,0,1015.5,15.5,1.3,244,5.8,242
X4,19/10/2014,21.1,24,19,82,0,1018.9,14,1.5,86,5.8,61
X4,20/10/2014,22.3,27.5,18.4,66,0,1016.4,14.4,1.6,245,7.5,254
X4,21/10/2014,21.6,26.6,18.5,72,0,1014.4,12.8,1.5,84,6.6,316
X4,22/10/2014,20.6,24.4,18.7,58,0,1017.1,14.7,2,275,8,213
X4,23/10/2014,19.7,24.3,16.1,47,0,1014.4,14.5,1.8,297,8.7,333
X4,24/10/2014,20.6,24.8,16,47,0,1011.9,13.8,0.9,167,4.2,311
X4,25/10/2014,21,27.1,17.6,63,0,1014.6,13.3,1.1,104,5.4,90
X4,26/10/2014,20.3,23.1,18.4,71,0,1017.8,12.9,1.4,95,5.5,144
X4,27/10/2014,19,20.8,17.7,73,0,1017.5,7.5,1.8,76,6.5,64
X4,28/10/2014,18.9,20.9,16.9,70,0,1013.8,8.3,1.6,75,5.8,132
X4,29/10/2014,19.3,22.5,16.7,72,0,1013.7,12.2,1.1,160,4.8,131
X4,30/10/2014,19.3,21.4,16.8,78,0,1018,10,1.1,121,4.5,144
X4,31/10/2014,19.4,21.5,17.3,72,0,1019.7,10.6,1.4,137,4.6,133
X4,01/11/2014,19.6,22,17.6,70,0,1019,7.9,1.2,219,5,173
X4,02/11/2014,19.3,22.8,16.2,74,0,1015.4,10.3,1.3,227,6.6,233
X4,03/11/2014,19.3,21.9,14.6,79,35.2,1006.7,7.4,2.6,239,10.7,209
X4,04/11/2014,16.4,21.4,12,67,14.7,992.8,4.4,3,280,14.1,214
X4,05/11/2014,14,17.7,11,61,0,1000.3,12.2,1.7,283,5.9,231
X4,06/11/2014,14.2,18.9,10.8,50,0,1007.5,12.4,1.5,314,6.4,303
X4,07/11/2014,16.2,22,10.9,57,0,1008,12.1,2,330,8.6,271
X4,08/11/2014,15.7,17.4,14.2,73,0.5,1008.1,2.9,1.2,283,4.3,306
X4,09/11/2014,14.5,16.4,12.7,60,0.9,1003.6,4.7,1.8,321,10.1,352
X4,10/11/2014,14.4,17.2,12.9,68,1,1007.5,5.5,1.1,287,4.1,9
X4,11/11/2014,13.5,16.7,11.3,74,5.5,1001.2,3.1,1.1,279,6.9,231
X4,12/11/2014,15.1,19.8,11.7,59,0,1002.7,11.5,2.3,297,11.5,313
X4,13/11/2014,16.3,21.5,11.8,61,0,1007.2,11,2.1,268,9.6,241
X4,14/11/2014,16.9,19.6,14.1,78,1.9,1002.6,3.5,0.8,247,4.9,305
X4,15/11/2014,16.1,18.4,14.3,53,0,1002.3,11.2,3.3,292,14.7,261
X4,16/11/2014,15,18.2,12.7,48,0,1004.4,11.6,3.2,292,13.8,330
X4,17/11/2014,14.2,16.4,12.4,51,0,1003,9.2,2.6,301,13.2,272
X4,18/11/2014,14.3,18.5,10.9,54,0,1007.6,10.2,2.1,291,7.9,291
X4,19/11/2014,15.4,19.5,12,59,0,1012.7,10.2,1.5,4,5.5,80
X4,20/11/2014,16.7,19.9,13.3,69,0,1016.7,10.1,1,80,4.2,44
X4,21/11/2014,18.2,20.4,16.7,74,0,1015.2,7.9,1.2,70,4.6,1
X4,22/11/2014,18.4,20.4,17.2,80,0,1013.4,4,1.2,57,4.7,68
X4,23/11/2014,19.1,22.1,17.2,76,0,1013.3,6.3,2.3,77,8.4,76
X4,24/11/2014,19.2,20.8,17.5,71,0.7,1012.6,3.1,1.3,53,6.1,83
X4,25/11/2014,17.8,19.2,16.8,83,0,1012.2,3.9,1.3,110,4.9,72
X4,26/11/2014,16.3,18,14.3,85,13.4,1006.9,3.4,1.1,325,4.9,32
X4,27/11/2014,15.5,18.4,13.2,78,3.7,1001.1,6,1.2,57,4.5,161
X4,28/11/2014,18.1,19.6,16.3,81,0.6,992.4,7.1,2.7,108,9.3,113
X4,29/11/2014,17.4,18.7,15.2,88,24.4,994.1,0.9,3.8,95,12,126
X4,30/11/2014,16.5,19.6,11.9,82,25.9,993.3,1.7,3.6,55,16.5,70
X4,01/12/2014,15.2,17.8,13.3,70,0,994,5,1.7,12,9.6,112
X4,02/12/2014,14.2,17,11.5,55,0.1,1001.2,7.6,2,304,7.1,302
X4,03/12/2014,11.8,13,10.9,69,2.6,1006.1,2.1,1.5,24,5.4,317
X4,04/12/2014,10.9,11.9,9.8,80,5.7,1006.3,1.6,1.9,29,9.1,85
X4,05/12/2014,10.8,13.1,8.6,66,0,1011.3,7.1,2.2,307,8.5,299
X4,06/12/2014,10.6,14.8,8.1,59,0,1013.4,9.1,1.7,330,8.3,333
X4,07/12/2014,10.6,14.7,7.5,45,0.2,1016.3,9.1,1.8,296,7.7,324
X4,08/12/2014,11.8,15.1,8.6,54,0,1017.3,5.5,1.7,301,9.2,300
X4,09/12/2014,10.9,14.6,8.7,29,0,1016.9,9,3.7,344,19.3,326
X4,10/12/2014,10.6,13.4,7.4,36,0,1022.1,7.1,2.1,282,10.1,287
X4,11/12/2014,13.4,17.1,10,54,0,1020.4,8.8,1.7,316,10.2,323
X4,12/12/2014,12.8,16.6,9.6,67,0,1015.2,6.3,1.9,270,7.5,228
X4,13/12/2014,12.9,16.8,10,74,0,1010.2,6.4,1,253,5.2,256
X4,14/12/2014,13.6,17.1,10.3,77,2.2,1011.1,4.7,1.3,65,7.2,88
X4,15/12/2014,12.4,13.8,10.4,81,18.2,1011.6,1.9,1.6,18,9,65
X4,16/12/2014,11.8,14.4,10.1,64,0,1009.5,6.3,1.8,294,8,312
X4,17/12/2014,11.7,13.6,9.3,68,0,1014.7,3.8,1.4,325,6,285
X4,18/12/2014,15.1,19.3,11.1,59,0,1018.6,7.4,1.5,278,8.4,282
X4,19/12/2014,14.3,18.4,12.4,67,0,1022.6,8.4,1.5,292,7.3,294
X4,20/12/2014,13.6,17.8,11.4,65,0,1025.4,7.3,1.5,303,5.7,284
X4,21/12/2014,12,16.1,8.9,60,0,1026.6,8.9,1.2,279,6.4,279
X4,22/12/2014,11.5,14.8,8.3,73,0,1027.2,8.2,0.9,196,3.8,210
X4,23/12/2014,10.9,14.7,7.4,70,0,1024.5,8.5,1.3,248,6,251
X4,24/12/2014,10.5,14.3,8.2,67,0,1024,7.8,0.6,131,3.4,138
X4,25/12/2014,11,15.7,7,52,0,1024.2,8.5,1,273,5.6,251
X4,26/12/2014,10.2,13.7,7.5,57,0,1024.1,6.6,1.4,296,5.5,302
X4,27/12/2014,10.6,13.4,7.3,63,0,1011.6,4.5,2.4,299,15.2,292
X4,28/12/2014,10.9,14.7,6.9,43,0,1006.7,9,2.6,332,14.2,313
X4,29/12/2014,8.8,13.5,4.4,24,0,1022.3,9,1.7,351,7.9,348
X4,30/12/2014,8.3,12.9,5.6,30,0,1026.8,8.9,1.4,286,8.1,281
X4,31/12/2014,9.2,13.7,5.7,47,0,1023.4,8.9,0.8,198,5.8,307
X4,01/01/2015,9.6,13.7,6.4,56,0,1029.9,8.6,1.8,279,6.5,247
X4,02/01/2015,11.3,17.7,6.2,39,0,1030.8,8.8,1.2,270,8.3,288
X4,03/01/2015,13.7,18.1,10.3,32,0,1028.2,8.9,2.3,299,10.2,307
X4,04/01/2015,13.4,18.5,9.3,48,0,1026.5,8.9,0.8,325,4.3,63
X4,05/01/2015,11.9,16.6,7.8,69,0,1024.6,8.9,1,239,5.4,254
X4,06/01/2015,11,14.1,8.4,68,0,1021.3,8.6,1.2,290,6.3,338
X4,07/01/2015,11.3,14.6,9.2,72,0,1026.1,4.9,0.7,219,3,119
X4,08/01/2015,10.2,13.6,7.8,63,0,1031.7,9.3,1.4,285,7.2,309
X4,09/01/2015,10.7,14.8,6.6,56,0,1034.4,9.6,2.6,292,13.2,323
X4,10/01/2015,14.1,19.6,9.5,55,0,1026.2,9.2,1.2,273,7.1,308
X4,11/01/2015,13,17.2,10.4,63,0,1024.1,7.3,1.4,336,10,304
X4,12/01/2015,12.4,16.9,8.9,58,0,1027.5,9.8,2.3,273,8.1,281
X4,13/01/2015,13.2,16.9,11.4,76,0,1020.7,7.7,2,251,9.5,245
X4,14/01/2015,13.6,17.6,11,63,0,1020.1,8.9,1.7,251,7.4,287
X4,15/01/2015,13.1,17,11,72,0,1012.7,9.1,2.1,252,9.3,249
X4,16/01/2015,11.9,14.2,8.5,69,0.2,1005.7,3.5,2.3,287,11.8,255
X4,17/01/2015,9.7,13.7,6.4,57,0,1015.1,9.3,1.7,305,8.3,335
X4,18/01/2015,9.9,13.8,6.7,55,2.4,1010.7,10,2.1,269,10.2,245
X4,19/01/2015,8.1,9.2,7.6,83,9.6,1004.9,1.8,1.3,22,5.6,15
X4,20/01/2015,8.8,12.2,7.4,64,0,1004.3,5.7,1.6,319,5.9,337
X4,21/01/2015,7.9,11,6.3,58,0,1002.4,7.3,1.8,300,7.5,320
X4,22/01/2015,8.9,13.4,5.8,54,0,1005.7,8.5,1.5,332,7.1,312
X4,23/01/2015,9.9,14.4,5.9,44,0,1011.1,11.3,2.4,309,10.6,304
X4,24/01/2015,11.5,15.9,8,32,0,1013.6,11.2,3.4,331,14.1,300
X4,25/01/2015,11.6,15.4,9,25,0,1015.6,11,2.9,301,18,355
X4,26/01/2015,9.8,13.1,7.5,40,0,1021.1,5.8,1.6,287,5.6,302
